"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus","flagMethod"
"5166","2015","426","S2949",3.69156599999997,"I","s"
"5166","2016","426","S2905",1.73904853515415,"I","s"
"5166","2016","426","S2907",2.50300000002911,"I","s"
"5166","2016","426","S2908",0.000000000000000222044604925031,"I","s"
"5166","2016","426","S2909",0.00000000000363797880709171,"I","s"
"5166","2016","426","S2911",0,"I","s"
"5166","2016","426","S2912",0,"I","s"
"5166","2016","426","S2913",7.73843000000006,"I","s"
"5166","2016","426","S2914",52.5999099999999,"I","s"
"5166","2016","426","S2918",-13.2007420000009,"I","s"
"5166","2016","426","S2919",-194.144888999999,"I","s"
"5166","2016","426","S2922",0.000000000000007105427357601,"I","s"
"5166","2016","426","S2923",-0.000000000000227373675443232,"I","s"
"5166","2016","426","S2924",77.64831,"I","s"
"5166","2016","426","S2928",0.00000000000182609483090346,"I","s"
"5166","2016","426","S2943",-14.2840999999978,"I","s"
"5166","2016","426","S2945",0,"I","s"
"5166","2016","426","S2946",-43.1300000000001,"I","s"
"5166","2016","426","S2948",0,"I","s"
"5166","2016","426","S2949",85.0597419999999,"I","s"
"5166","2017","426","S2905",13493.7271040448,"I","s"
"5166","2017","426","S2907",0.0120000000000005,"I","s"
"5166","2017","426","S2908",0.0000000000000000138777878078145,"I","s"
"5166","2017","426","S2909",0,"I","s"
"5166","2017","426","S2911",0.000000000000113686837721616,"I","s"
"5166","2017","426","S2912",0,"I","s"
"5166","2017","426","S2913",3.11649000000012,"I","s"
"5166","2017","426","S2914",67.5443400000022,"I","s"
"5166","2017","426","S2918",-0.00527600000350503,"I","s"
"5166","2017","426","S2919",-4.04560000000151,"I","s"
"5166","2017","426","S2922",0,"I","s"
"5166","2017","426","S2923",0,"I","s"
"5166","2017","426","S2924",33.5355000000005,"I","s"
"5166","2017","426","S2928",-0.00000000000363797880709171,"I","s"
"5166","2017","426","S2943",0.00000000000113686837721616,"I","s"
"5166","2017","426","S2945",0,"I","s"
"5166","2017","426","S2946",2.03299999999967,"I","s"
"5166","2017","426","S2948",0,"I","s"
"5166","2017","426","S2949",18.5415879999996,"I","s"
"5166","2018","426","S2905",92.1106000408347,"I","s"
"5166","2018","426","S2907",-0.0000000000000106581410364015,"I","s"
"5166","2018","426","S2908",0,"I","s"
"5166","2018","426","S2909",-11.7140000000036,"I","s"
"5166","2018","426","S2911",-0.00000000000028421709430404,"I","s"
"5166","2018","426","S2912",0,"I","s"
"5166","2018","426","S2913",6.02499999999999,"I","s"
"5166","2018","426","S2914",42.922986999999,"I","s"
"5166","2018","426","S2918",-37.2467900000047,"I","s"
"5166","2018","426","S2919",-420.971187999999,"I","s"
"5166","2018","426","S2922",-0.000000000000085265128291212,"I","s"
"5166","2018","426","S2923",-0.000000000000454747350886464,"I","s"
"5166","2018","426","S2924",65.1902530000146,"I","s"
"5166","2018","426","S2928",-0.000000000000909494701772928,"I","s"
"5166","2018","426","S2943",-0.00000000000181898940354586,"I","s"
"5166","2018","426","S2945",0,"I","s"
"5166","2018","426","S2946",9.12799999999993,"I","s"
"5166","2018","426","S2948",0.0000000000291038304567337,"I","s"
"5166","2018","426","S2949",-2.10556599999973,"I","s"
"5166","2019","426","S2905",-7360.01491098628,"I","s"
"5166","2019","426","S2907",0.0000000000291038304567337,"I","s"
"5166","2019","426","S2908",0,"I","s"
"5166","2019","426","S2909",0.00000000000363797880709171,"I","s"
"5166","2019","426","S2911",0.00000000000056843418860808,"I","s"
"5166","2019","426","S2912",-0.337489999999988,"I","s"
"5166","2019","426","S2913",14.595,"I","s"
"5166","2019","426","S2914",18.5974999999999,"I","s"
"5166","2019","426","S2918",0.00456500000291271,"I","s"
"5166","2019","426","S2919",-251.599940000001,"I","s"
"5166","2019","426","S2922",-78.8448900000001,"I","s"
"5166","2019","426","S2923",-0.000000000000198951966012828,"I","s"
"5166","2019","426","S2924",53.7894,"I","s"
"5166","2019","426","S2928",-0.000000000000909494701772928,"I","s"
"5166","2019","426","S2943",0.00000000000113686837721616,"I","s"
"5166","2019","426","S2945",0,"I","s"
"5166","2019","426","S2946",1.11999999999989,"I","s"
"5166","2019","426","S2948",0,"I","s"
"5166","2019","426","S2949",0,"I","s"
"5166","2020","426","S2905",-3603.75069091273,"I","s"
"5166","2020","426","S2907",-0.0000000000291180413114489,"I","s"
"5166","2020","426","S2908",-39.929,"I","s"
"5166","2020","426","S2909",0.00000000000369482222595252,"I","s"
"5166","2020","426","S2911",0,"I","s"
"5166","2020","426","S2912",0,"I","s"
"5166","2020","426","S2913",0.870000000000001,"I","s"
"5166","2020","426","S2914",-16.24,"I","s"
"5166","2020","426","S2918",0.00547899999946821,"I","s"
"5166","2020","426","S2919",-410.34,"I","s"
"5166","2020","426","S2922",0,"I","s"
"5166","2020","426","S2923",0.000000000000056843418860808,"I","s"
"5166","2020","426","S2924",10.4219999999927,"I","s"
"5166","2020","426","S2928",-0.000000000000454747350886464,"I","s"
"5166","2020","426","S2943",-0.000000000000682121026329696,"I","s"
"5166","2020","426","S2945",0,"I","s"
"5166","2020","426","S2946",-26.444,"I","s"
"5166","2020","426","S2948",0,"I","s"
"5166","2020","426","S2949",0.000000000000227373675443232,"I","s"
"5166","2021","426","S2905",-6172.83743772357,"I","s"
"5166","2021","426","S2907",-0.00000000000000000693889390390723,"I","s"
"5166","2021","426","S2908",0,"I","s"
"5166","2021","426","S2909",0,"I","s"
"5166","2021","426","S2911",-1.19999999999993,"I","s"
"5166","2021","426","S2912",0,"I","s"
"5166","2021","426","S2913",5.07324415789473,"I","s"
"5166","2021","426","S2914",11.1230000000005,"I","s"
"5166","2021","426","S2918",-0.00110099999437807,"I","s"
"5166","2021","426","S2919",-91.894565999999,"I","s"
"5166","2021","426","S2922",1804,"I","s"
"5166","2021","426","S2923",0,"I","s"
"5166","2021","426","S2924",33.6309999999927,"I","s"
"5166","2021","426","S2928",0,"I","s"
"5166","2021","426","S2943",0.00000000000125055521493778,"I","s"
"5166","2021","426","S2945",0,"I","s"
"5166","2021","426","S2946",-150.883,"I","s"
"5166","2021","426","S2948",0.0000000000291038304567337,"I","s"
"5166","2021","426","S2949",-0.000000000000227373675443232,"I","s"
"5166","2022","426","S2905",-0.00996992135048913,"I","s"
"5166","2022","426","S2907",0.0390000000291038,"I","s"
"5166","2022","426","S2908",-0.00000000000000000173472347597681,"I","s"
"5166","2022","426","S2909",0.00000000000727595761418343,"I","s"
"5166","2022","426","S2911",0.000000000000909494701772928,"I","s"
"5166","2022","426","S2912",0.000000000000028421709430404,"I","s"
"5166","2022","426","S2913",0.383300000000091,"I","s"
"5166","2022","426","S2914",-9.08006,"I","s"
"5166","2022","426","S2918",0.00177799999801209,"I","s"
"5166","2022","426","S2919",-1683.35388,"I","s"
"5166","2022","426","S2922",2031.626984,"I","s"
"5166","2022","426","S2923",0,"I","s"
"5166","2022","426","S2924",54.6915600000018,"I","s"
"5166","2022","426","S2928",0.000000000000056843418860808,"I","s"
"5166","2022","426","S2943",-78.5999999999992,"I","s"
"5166","2022","426","S2945",0.00000000000181898940354586,"I","s"
"5166","2022","426","S2946",-56.961171,"I","s"
"5166","2022","426","S2948",0.0000000000291038304567337,"I","s"
"5166","2022","426","S2949",-1.13100000000009,"I","s"
"5166","2023","426","S2905",0.00867117364270964,"I","s"
"5166","2023","426","S2907",0.0500000000000036,"I","s"
"5166","2023","426","S2908",0,"I","s"
"5166","2023","426","S2909",0,"I","s"
"5166","2023","426","S2911",0,"I","s"
"5166","2023","426","S2912",0,"I","s"
"5166","2023","426","S2913",6.14304,"I","s"
"5166","2023","426","S2914",-44.8309399999998,"I","s"
"5166","2023","426","S2918",-112.677079000001,"I","s"
"5166","2023","426","S2919",-432.857960000001,"I","s"
"5166","2023","426","S2922",519.972569,"I","s"
"5166","2023","426","S2923",0,"I","s"
"5166","2023","426","S2924",43.0396100000073,"I","s"
"5166","2023","426","S2928",-0.000000000000056843418860808,"I","s"
"5166","2023","426","S2943",0.00000000000545696821063757,"I","s"
"5166","2023","426","S2945",0,"I","s"
"5166","2023","426","S2946",16.67251,"I","s"
"5166","2023","426","S2948",-0.0000000000291038304567337,"I","s"
"5166","2023","426","S2949",-2.02400000000011,"I","s"
"5023","2014","426","S2903",5532.59638821025,"I","s"
"5023","2015","426","S2903",5757.95209520952,"I","s"
"5023","2016","426","S2903",7619.69908419413,"I","s"
"5023","2017","426","S2903",8998.50013572786,"I","s"
"5023","2018","426","S2903",8721.70916663095,"I","s"
"5023","2019","426","S2903",8076.43540970638,"I","s"
"5023","2020","426","S2903",5627.05242291146,"I","s"
"5023","2021","426","S2903",7145.58720608903,"I","s"
"5023","2022","426","S2903",6435.55962137567,"I","s"
"5023","2023","426","S2903",6016.48322321706,"I","s"
"5166","2014","426","S2903",-32.3177385623696,"I","s"
"5166","2014","426","S2941",-416.648060000033,"I","s"
"5166","2015","426","S2903",-159.095538382175,"I","s"
"5166","2015","426","S2941",-3.11443399996551,"I","s"
"5166","2016","426","S2903",-65.1169324648119,"I","s"
"5166","2016","426","S2941",27.645642000002,"I","s"
"5166","2017","426","S2903",13593.8845580448,"I","s"
"5166","2017","426","S2941",20.5745880000004,"I","s"
"5166","2018","426","S2903",-263.683137959161,"I","s"
"5166","2018","426","S2941",7.02243400002749,"I","s"
"5166","2019","426","S2903",-7603.81076598625,"I","s"
"5166","2019","426","S2941",1.12000000000103,"I","s"
"5166","2020","426","S2903",-4058.96221191276,"I","s"
"5166","2020","426","S2941",-26.4440000000004,"I","s"
"5166","2021","426","S2903",-4412.10586056568,"I","s"
"5166","2021","426","S2941",-150.88299999997,"I","s"
"5166","2022","426","S2903",394.298712078688,"I","s"
"5166","2022","426","S2941",-136.692170999968,"I","s"
"5166","2023","426","S2903",-21.1520888263522,"I","s"
"5166","2023","426","S2941",14.6485099999762,"I","s"
"665","2014","426","S2511",72.4277480539326,"T","i"
"665","2014","426","S2513",0.494936501090037,"T","i"
"665","2014","426","S2514",349.867415990944,"T","i"
"665","2014","426","S2515",0.0143157731192179,"T","i"
"665","2014","426","S2516",0.494999505752821,"T","i"
"665","2014","426","S2517",0.000975111068910599,"T","i"
"665","2014","426","S2518",7.48676512981086,"T","i"
"665","2014","426","S2520",3.17000413384577,"T","i"
"665","2014","426","S2531",166.154005492797,"T","i"
"665","2014","426","S2532",0.0331874629942896,"T","i"
"665","2014","426","S2533",0.0239700821020586,"T","i"
"665","2014","426","S2534",0.00719117017233529,"T","i"
"665","2014","426","S2535",0.00117716248666573,"T","i"
"665","2014","426","S2536",0.0482777946467873,"T","i"
"665","2014","426","S2537",0.000224746705878898,"T","i"
"665","2014","426","S2542",30.0318456763609,"T","i"
"665","2014","426","S2543",22.0596632176507,"T","i"
"665","2014","426","S2546",2.14124120887688,"T","i"
"665","2014","426","S2547",2.05818244723815,"T","i"
"665","2014","426","S2549",0.329232918688931,"T","i"
"665","2014","426","S2551",0.105276053882231,"T","i"
"665","2014","426","S2555",0.264704793288712,"T","i"
"665","2014","426","S2556",0.322665329579516,"T","i"
"665","2014","426","S2557",0.000636001500910489,"T","i"
"665","2014","426","S2558",1.3608882673138,"T","i"
"665","2014","426","S2559",0.00746411687060519,"T","i"
"665","2014","426","S2560",0.00924991901525394,"T","i"
"665","2014","426","S2561",0.000400873258208913,"T","i"
"665","2014","426","S2562",0,"T","i"
"665","2014","426","S2563",0.011130977884857,"T","i"
"665","2014","426","S2570",0.000986405369627987,"T","i"
"665","2014","426","S2571",4.29732929565046,"T","i"
"665","2014","426","S2572",0.0469408260369681,"T","i"
"665","2014","426","S2573",7.02631732097185,"T","i"
"665","2014","426","S2574",0.00161874000952422,"T","i"
"665","2014","426","S2575",2.2948333144623,"T","i"
"665","2014","426","S2576",0.0000144883157890695,"T","i"
"665","2014","426","S2577",0.17234905326792,"T","i"
"665","2014","426","S2579",0.402085008256727,"T","i"
"665","2014","426","S2580",0.044090579185373,"T","i"
"665","2014","426","S2582",0.00552926815295581,"T","i"
"665","2014","426","S2586",2.29053449945572,"T","i"
"665","2014","426","S2601",4.04638163368365,"T","i"
"665","2014","426","S2602",0.00131711961718814,"T","i"
"665","2014","426","S2605",63.7441479338177,"T","i"
"665","2014","426","S2611",7.81980238898761,"T","i"
"665","2014","426","S2612",0.0457909806111629,"T","i"
"665","2014","426","S2613",0.239897532835413,"T","i"
"665","2014","426","S2614",0.147861165345158,"T","i"
"665","2014","426","S2615",0.464960347422437,"T","i"
"665","2014","426","S2616",1.31851708110198,"T","i"
"665","2014","426","S2617",4.35391275440486,"T","i"
"665","2014","426","S2618",0.254898208155569,"T","i"
"665","2014","426","S2619",0.238260353151249,"T","i"
"665","2014","426","S2620",0.345427786668618,"T","i"
"665","2014","426","S2625",21.111211773295,"T","i"
"665","2014","426","S2630",0.310899143099758,"T","i"
"665","2014","426","S2633",0.099468022406585,"T","i"
"665","2014","426","S2635",0.389737011845588,"T","i"
"665","2014","426","S2640",0.0557312823620818,"T","i"
"665","2014","426","S2641",0.00288185772240765,"T","i"
"665","2014","426","S2642",0.0000737586985625358,"T","i"
"665","2014","426","S2645",2.33725053400475,"T","i"
"665","2014","426","S2655",2.01864123345565,"T","i"
"665","2014","426","S2656",52.4760851085027,"T","i"
"665","2014","426","S2657",11.0543939647156,"T","i"
"665","2014","426","S2658",1.57495763632927,"T","i"
"665","2014","426","S2680",0.103994496494707,"T","i"
"665","2014","426","S2731",9.32594447667765,"T","i"
"665","2014","426","S2732",1.8234691314611,"T","i"
"665","2014","426","S2733",12.7180978037314,"T","i"
"665","2014","426","S2734",28.8292353560188,"T","i"
"665","2014","426","S2735",7.11367615019792,"T","i"
"665","2014","426","S2736",10.152623397035,"T","i"
"665","2014","426","S2737",2.17348651381796,"T","i"
"665","2014","426","S2740",0.106653660900719,"T","i"
"665","2014","426","S2744",2.31700047845029,"T","i"
"665","2014","426","S2745",0.0313892364602919,"T","i"
"665","2014","426","S2805",7.71638091591932,"T","i"
"665","2014","426","S2848",224.382965644575,"T","i"
"665","2014","426","S2899",7.80145007625694,"T","i"
"665","2014","426","S2903",865.616126049386,"T","i"
"665","2014","426","S2905",441.673541115484,"T","i"
"665","2014","426","S2907",166.219531370552,"T","i"
"665","2014","426","S2908",0.0485025413526662,"T","i"
"665","2014","426","S2909",52.1228981304719,"T","i"
"665","2014","426","S2911",4.52865657480396,"T","i"
"665","2014","426","S2912",0.105276053882231,"T","i"
"665","2014","426","S2913",1.97812668408149,"T","i"
"665","2014","426","S2914",16.5816423937656,"T","i"
"665","2014","426","S2918",67.7918466871185,"T","i"
"665","2014","426","S2919",36.340540371979,"T","i"
"665","2014","426","S2922",0.800104177351931,"T","i"
"665","2014","426","S2923",2.3959374327878,"T","i"
"665","2014","426","S2924",67.1240779430032,"T","i"
"665","2014","426","S2928",7.90544457275165,"T","i"
"665","2014","426","S2941",298.943152612865,"T","i"
"665","2014","426","S2943",59.8104229180868,"T","i"
"665","2014","426","S2945",10.152623397035,"T","i"
"665","2014","426","S2946",2.28014017471868,"T","i"
"665","2014","426","S2948",224.382965644575,"T","i"
"665","2014","426","S2949",2.31700047845029,"T","i"
"665","2015","426","S2511",64.8515576992233,"T","i"
"665","2015","426","S2513",0.430816836504496,"T","i"
"665","2015","426","S2514",338.105246083279,"T","i"
"665","2015","426","S2516",0.402041134875717,"T","i"
"665","2015","426","S2517",0.0407353403482898,"T","i"
"665","2015","426","S2518",7.44886210021842,"T","i"
"665","2015","426","S2520",2.2268463480679,"T","i"
"665","2015","426","S2531",152.627559499568,"T","i"
"665","2015","426","S2532",0.00727170291953698,"T","i"
"665","2015","426","S2533",0.0222227354823131,"T","i"
"665","2015","426","S2534",0.0169697476362727,"T","i"
"665","2015","426","S2535",0.000166067157437403,"T","i"
"665","2015","426","S2542",22.0710950437054,"T","i"
"665","2015","426","S2543",29.4723545993728,"T","i"
"665","2015","426","S2546",3.46756097070191,"T","i"
"665","2015","426","S2547",1.70608706265018,"T","i"
"665","2015","426","S2549",0.100059870158772,"T","i"
"665","2015","426","S2551",0.0596314526913354,"T","i"
"665","2015","426","S2555",0.170205801722186,"T","i"
"665","2015","426","S2556",0.580394497628933,"T","i"
"665","2015","426","S2557",0.00259506587294237,"T","i"
"665","2015","426","S2558",0.725504163347702,"T","i"
"665","2015","426","S2559",0.00113254234514808,"T","i"
"665","2015","426","S2560",0.0706528471029204,"T","i"
"665","2015","426","S2561",0.000270496674069729,"T","i"
"665","2015","426","S2563",0.0104633634609015,"T","i"
"665","2015","426","S2570",0.000144883408491892,"T","i"
"665","2015","426","S2571",3.58871456180217,"T","i"
"665","2015","426","S2572",0.00448340970123862,"T","i"
"665","2015","426","S2573",5.22954795167855,"T","i"
"665","2015","426","S2574",0.324968732474782,"T","i"
"665","2015","426","S2575",3.73127424204042,"T","i"
"665","2015","426","S2577",0.123540037466128,"T","i"
"665","2015","426","S2578",0.000296804200797428,"T","i"
"665","2015","426","S2579",0.000655650893744002,"T","i"
"665","2015","426","S2580",0.0318005653853162,"T","i"
"665","2015","426","S2582",0.000650886405257517,"T","i"
"665","2015","426","S2586",1.94206739727603,"T","i"
"665","2015","426","S2601",2.93316811319607,"T","i"
"665","2015","426","S2602",0.00260354562103007,"T","i"
"665","2015","426","S2605",60.8924078735138,"T","i"
"665","2015","426","S2611",5.04919371397732,"T","i"
"665","2015","426","S2612",0.0389777335633536,"T","i"
"665","2015","426","S2613",0.256422820286954,"T","i"
"665","2015","426","S2614",0.0808705530167496,"T","i"
"665","2015","426","S2615",0.522713337530401,"T","i"
"665","2015","426","S2616",1.90966708432854,"T","i"
"665","2015","426","S2617",5.05999843741701,"T","i"
"665","2015","426","S2618",0.0455573099149959,"T","i"
"665","2015","426","S2619",0.645542154025049,"T","i"
"665","2015","426","S2620",0.58982743761458,"T","i"
"665","2015","426","S2625",20.2508791895308,"T","i"
"665","2015","426","S2630",0.344531878413027,"T","i"
"665","2015","426","S2633",0.0557357294332955,"T","i"
"665","2015","426","S2635",0.503667189362079,"T","i"
"665","2015","426","S2640",0.0736502180523156,"T","i"
"665","2015","426","S2641",0.00294760417484919,"T","i"
"665","2015","426","S2642",0.0000703217672240221,"T","i"
"665","2015","426","S2645",1.69814965003839,"T","i"
"665","2015","426","S2655",1.20703472038647,"T","i"
"665","2015","426","S2656",59.3415534775479,"T","i"
"665","2015","426","S2657",10.7891374986759,"T","i"
"665","2015","426","S2658",2.28216542447871,"T","i"
"665","2015","426","S2680",0.0522582635634907,"T","i"
"665","2015","426","S2731",7.07496800592283,"T","i"
"665","2015","426","S2732",1.75754989616263,"T","i"
"665","2015","426","S2733",11.9934591006203,"T","i"
"665","2015","426","S2734",25.9573894858589,"T","i"
"665","2015","426","S2735",8.44958927782328,"T","i"
"665","2015","426","S2736",11.5658741741744,"T","i"
"665","2015","426","S2737",1.97655499097271,"T","i"
"665","2015","426","S2740",0.0350125726357091,"T","i"
"665","2015","426","S2744",2.59306321133117,"T","i"
"665","2015","426","S2745",0.0174821319233554,"T","i"
"665","2015","426","S2805",10.2224853206321,"T","i"
"665","2015","426","S2848",209.467496400167,"T","i"
"665","2015","426","S2899",8.20098865934906,"T","i"
"665","2015","426","S2903",832.666135586784,"T","i"
"665","2015","426","S2905",423.728590863149,"T","i"
"665","2015","426","S2907",152.674189752764,"T","i"
"665","2015","426","S2909",51.5609317750015,"T","i"
"665","2015","426","S2911",5.27370790351087,"T","i"
"665","2015","426","S2912",0.0596314526913354,"T","i"
"665","2015","426","S2913",1.5613636615633,"T","i"
"665","2015","426","S2914",14.9780002393244,"T","i"
"665","2015","426","S2918",63.8281795323309,"T","i"
"665","2015","426","S2919",34.4496497712058,"T","i"
"665","2015","426","S2922",0.903934797208401,"T","i"
"665","2015","426","S2923",1.77481779403278,"T","i"
"665","2015","426","S2924",73.619891121089,"T","i"
"665","2015","426","S2928",8.25324692291255,"T","i"
"665","2015","426","S2941",280.870957115669,"T","i"
"665","2015","426","S2943",55.232955766388,"T","i"
"665","2015","426","S2945",11.5658741741744,"T","i"
"665","2015","426","S2946",2.01156756360842,"T","i"
"665","2015","426","S2948",209.467496400167,"T","i"
"665","2015","426","S2949",2.59306321133117,"T","i"
"665","2016","426","S2511",62.9539588423994,"T","i"
"665","2016","426","S2513",0.468905287835808,"T","i"
"665","2016","426","S2514",339.417666038131,"T","i"
"665","2016","426","S2515",0.0265336716426225,"T","i"
"665","2016","426","S2516",0.486782626922855,"T","i"
"665","2016","426","S2517",0.167977340600974,"T","i"
"665","2016","426","S2518",1.82674265083069,"T","i"
"665","2016","426","S2520",9.50259646416699,"T","i"
"665","2016","426","S2531",151.986203812498,"T","i"
"665","2016","426","S2532",0.0116711072086393,"T","i"
"665","2016","426","S2533",0.0273927386924679,"T","i"
"665","2016","426","S2534",0.0203706480276343,"T","i"
"665","2016","426","S2535",0.000304671774913512,"T","i"
"665","2016","426","S2537",0.00144362549149855,"T","i"
"665","2016","426","S2542",25.6643650920894,"T","i"
"665","2016","426","S2543",37.0030353713573,"T","i"
"665","2016","426","S2546",3.09608494055773,"T","i"
"665","2016","426","S2547",3.68400655536726,"T","i"
"665","2016","426","S2549",0.93838009044269,"T","i"
"665","2016","426","S2551",0.065424686649322,"T","i"
"665","2016","426","S2555",0.374998077106159,"T","i"
"665","2016","426","S2556",0.437663368334138,"T","i"
"665","2016","426","S2557",0.0644685997833628,"T","i"
"665","2016","426","S2558",1.24132375960037,"T","i"
"665","2016","426","S2559",0.000700870853254194,"T","i"
"665","2016","426","S2560",0.0257161887394025,"T","i"
"665","2016","426","S2561",0.000769097094314185,"T","i"
"665","2016","426","S2562",0,"T","i"
"665","2016","426","S2563",0.0128492261029048,"T","i"
"665","2016","426","S2570",0.000738328220855543,"T","i"
"665","2016","426","S2571",1.7951467008215,"T","i"
"665","2016","426","S2572",0.0979964944368923,"T","i"
"665","2016","426","S2573",5.13419021246585,"T","i"
"665","2016","426","S2574",0.0041148192094632,"T","i"
"665","2016","426","S2575",1.98478219563754,"T","i"
"665","2016","426","S2576",0.0000257200313120805,"T","i"
"665","2016","426","S2577",0.292501248996871,"T","i"
"665","2016","426","S2578",0.00129707403908388,"T","i"
"665","2016","426","S2579",0.0394362925305313,"T","i"
"665","2016","426","S2580",0.050713740513922,"T","i"
"665","2016","426","S2582",0.00392487677822349,"T","i"
"665","2016","426","S2586",1.88464503071055,"T","i"
"665","2016","426","S2601",6.28697365418747,"T","i"
"665","2016","426","S2602",0.0115740140904362,"T","i"
"665","2016","426","S2605",61.8662976354431,"T","i"
"665","2016","426","S2611",6.49645773183557,"T","i"
"665","2016","426","S2612",0.112413512054458,"T","i"
"665","2016","426","S2613",0.285645163130134,"T","i"
"665","2016","426","S2614",0.156421411550555,"T","i"
"665","2016","426","S2615",0.625529717226388,"T","i"
"665","2016","426","S2616",2.44393427333446,"T","i"
"665","2016","426","S2617",6.72455902395465,"T","i"
"665","2016","426","S2618",0.256670610361934,"T","i"
"665","2016","426","S2619",0.304914529571047,"T","i"
"665","2016","426","S2620",0.500921113515056,"T","i"
"665","2016","426","S2625",19.2250282023358,"T","i"
"665","2016","426","S2630",0.251950047121026,"T","i"
"665","2016","426","S2633",0.0737130381537695,"T","i"
"665","2016","426","S2635",0.367534801742218,"T","i"
"665","2016","426","S2640",0.134987816356867,"T","i"
"665","2016","426","S2641",0.00221801834025989,"T","i"
"665","2016","426","S2642",0.0000302467568230067,"T","i"
"665","2016","426","S2645",2.45949165798433,"T","i"
"665","2016","426","S2655",1.72568186278561,"T","i"
"665","2016","426","S2656",61.8003707195293,"T","i"
"665","2016","426","S2657",3.58796592656548,"T","i"
"665","2016","426","S2658",1.32550299025585,"T","i"
"665","2016","426","S2680",0.0746349141220372,"T","i"
"665","2016","426","S2731",7.53821946113113,"T","i"
"665","2016","426","S2732",1.38989241220882,"T","i"
"665","2016","426","S2733",12.6828517954054,"T","i"
"665","2016","426","S2734",20.5405853400734,"T","i"
"665","2016","426","S2735",7.35227748883966,"T","i"
"665","2016","426","S2736",10.9337744044356,"T","i"
"665","2016","426","S2737",1.96422377594931,"T","i"
"665","2016","426","S2740",0.216535356690474,"T","i"
"665","2016","426","S2744",2.2293168362309,"T","i"
"665","2016","426","S2745",0.0373287417247568,"T","i"
"665","2016","426","S2805",13.1887455753026,"T","i"
"665","2016","426","S2848",204.567803281575,"T","i"
"665","2016","426","S2899",13.7157016045814,"T","i"
"665","2016","426","S2903",854.841046738607,"T","i"
"665","2016","426","S2905",428.039908497832,"T","i"
"665","2016","426","S2907",152.045942978202,"T","i"
"665","2016","426","S2908",0.00144362549149855,"T","i"
"665","2016","426","S2909",62.7047292051714,"T","i"
"665","2016","426","S2911",7.71847158636768,"T","i"
"665","2016","426","S2912",0.065424686649322,"T","i"
"665","2016","426","S2913",2.15922751583476,"T","i"
"665","2016","426","S2914",11.2887744061717,"T","i"
"665","2016","426","S2918",68.164845303721,"T","i"
"665","2016","426","S2919",37.1324952888701,"T","i"
"665","2016","426","S2922",0.693197887017014,"T","i"
"665","2016","426","S2923",2.59672773943828,"T","i"
"665","2016","426","S2924",68.4395214991363,"T","i"
"665","2016","426","S2928",13.7903365187035,"T","i"
"665","2016","426","S2941",269.41548015254,"T","i"
"665","2016","426","S2943",49.5038264976585,"T","i"
"665","2016","426","S2945",10.9337744044356,"T","i"
"665","2016","426","S2946",2.18075913263978,"T","i"
"665","2016","426","S2948",204.567803281575,"T","i"
"665","2016","426","S2949",2.2293168362309,"T","i"
"665","2017","426","S2511",64.8890408304228,"T","i"
"665","2017","426","S2513",0.492695712431169,"T","i"
"665","2017","426","S2514",298.752096149345,"T","i"
"665","2017","426","S2515",0.148405020232974,"T","i"
"665","2017","426","S2516",0.582670329426347,"T","i"
"665","2017","426","S2517",0.0573064513594484,"T","i"
"665","2017","426","S2518",11.4018882932944,"T","i"
"665","2017","426","S2520",9.12494344532105,"T","i"
"665","2017","426","S2531",163.178188599981,"T","i"
"665","2017","426","S2532",0.0152931864875188,"T","i"
"665","2017","426","S2533",0.0569770634920224,"T","i"
"665","2017","426","S2534",0.000532235326358527,"T","i"
"665","2017","426","S2535",0.00000570905778500948,"T","i"
"665","2017","426","S2536",0.00307779814011916,"T","i"
"665","2017","426","S2537",0.0000960645816745221,"T","i"
"665","2017","426","S2542",23.4713328030048,"T","i"
"665","2017","426","S2543",43.701832334162,"T","i"
"665","2017","426","S2546",7.77771818060533,"T","i"
"665","2017","426","S2547",3.48329571636852,"T","i"
"665","2017","426","S2549",0.609827027837242,"T","i"
"665","2017","426","S2551",0.180158431306888,"T","i"
"665","2017","426","S2555",0.254219753058611,"T","i"
"665","2017","426","S2556",1.11314446637683,"T","i"
"665","2017","426","S2557",0.0111425300155698,"T","i"
"665","2017","426","S2558",0.0589501494250619,"T","i"
"665","2017","426","S2559",0.00000889063503783456,"T","i"
"665","2017","426","S2560",0.0713734363821862,"T","i"
"665","2017","426","S2561",0.000230156949587302,"T","i"
"665","2017","426","S2562",0,"T","i"
"665","2017","426","S2563",0.0383635728227296,"T","i"
"665","2017","426","S2570",0.00468231517712084,"T","i"
"665","2017","426","S2571",0.948917799039597,"T","i"
"665","2017","426","S2572",0.0268426815116733,"T","i"
"665","2017","426","S2573",5.74242357625204,"T","i"
"665","2017","426","S2574",0.00600981526743222,"T","i"
"665","2017","426","S2575",0.561022745378376,"T","i"
"665","2017","426","S2576",0.00462109807452247,"T","i"
"665","2017","426","S2577",0.629814237198136,"T","i"
"665","2017","426","S2578",0.00801173225980863,"T","i"
"665","2017","426","S2579",0.00253002071362378,"T","i"
"665","2017","426","S2580",0.205961721377195,"T","i"
"665","2017","426","S2582",0.00812731051530048,"T","i"
"665","2017","426","S2586",3.45936617716598,"T","i"
"665","2017","426","S2601",4.01734752139399,"T","i"
