"geographicAreaM49","measuredItemFbsSua","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"426","01342.01","664","2015",0.606085554142832,"I","s"
"426","01342.02","664","2015",0.000076544241258284,"I","s"
"426","01343","664","2015",0.147745050099198,"I","s"
"426","01344.01","664","2015",0.00713786375156949,"I","s"
"426","01344.02","664","2015",0.0548498945136066,"I","s"
"426","01345","664","2015",0.0525840434826746,"I","s"
"426","01346","664","2015",0.0105736819373741,"I","s"
"426","01349.20","664","2015",0.328984024673359,"I","s"
"426","01351.01","664","2015",0.0000230413787461161,"I","s"
"426","01352","664","2015",0.0139671859979728,"I","s"
"426","01354","664","2015",0.0118016713064074,"I","s"
"426","01356","664","2015",0.00260672194668772,"I","s"
"426","01359.01","664","2015",0.00101047302586959,"I","s"
"426","01359.90","664","2015",7.92384172559307,"I","s"
"426","01372","664","2015",0.00371736014181695,"I","s"
"426","01374","664","2015",0.00204560579444332,"I","s"
"426","01375","664","2015",0.00391403796618449,"I","s"
"426","01376","664","2015",0.00223575470745701,"I","s"
"426","01379.01","664","2015",0.0035593072185102,"I","s"
"426","01379.90","664","2015",0.0561563342447359,"I","s"
"426","0141","664","2015",0.141125377778131,"I","s"
"426","0143","664","2015",0.00286533213322464,"I","s"
"426","01441","664","2015",0.000373910104952536,"I","s"
"426","01442","664","2015",0.000926005258010086,"I","s"
"426","01443","664","2015",0.000980246824521308,"I","s"
"426","01444","664","2015",0.00154994594241955,"I","s"
"426","01445","664","2015",0.00799280288866251,"I","s"
"426","01449.01","664","2015",0.000279204232399264,"I","s"
"426","01460","664","2015",0.0274282142964992,"I","s"
"426","01510","664","2015",101.64096472705,"I","s"
"426","01520.02","664","2015",0.0185428424448193,"I","s"
"426","01530","664","2015",0.0204449166437281,"I","s"
"426","01540","664","2015",0.000167727829011777,"I","s"
"426","01550","664","2015",0.00255501826437697,"I","s"
"426","01599.10","664","2015",0.0127389045111209,"I","s"
"426","01620","664","2015",0.201466875744832,"I","s"
"426","01640","664","2015",0.00270544839663718,"I","s"
"426","01651","664","2015",0.203274601824391,"I","s"
"426","01652","664","2015",0.00937338127602043,"I","s"
"426","01654","664","2015",0.0128789044490914,"I","s"
"426","01655","664","2015",0.00156752920907255,"I","s"
"426","01656","664","2015",0.000227139308133591,"I","s"
"426","01657","664","2015",0.613374451046881,"I","s"
"426","01699","664","2015",5.11246212904832,"I","s"
"426","01701","664","2015",11.6510048615584,"I","s"
"426","01702","664","2015",0.000685626542879441,"I","s"
"426","01703","664","2015",0.102554572680562,"I","s"
"426","01704","664","2015",0.0558302894147851,"I","s"
"426","01705","664","2015",5.78363514238412,"I","s"
"426","01706","664","2015",0.00702247494810637,"I","s"
"426","01707","664","2015",0.000679938030016596,"I","s"
"426","01708","664","2015",0.107288209724217,"I","s"
"426","01990.01","664","2015",0.0011673829926487,"I","s"
"426","02211","664","2015",131.239746023877,"I","s"
"426","0231","664","2015",2.9518700401801,"I","s"
"426","0232","664","2015",0.0353591696465087,"I","s"
"426","02910","664","2015",0.0520967531315992,"I","s"
"426","02920","664","2015",0.00000984140244749365,"I","s"
"426","21111.01","664","2015",9.18676424499639,"I","s"
"426","21111.02","664","2015",2.97282185998347,"I","s"
"426","21113.01","664","2015",8.07363512943799,"I","s"
"426","21115","664","2015",1.91444355702664,"I","s"
"426","21116","664","2015",0.62778670084098,"I","s"
"426","21121","664","2015",26.5600986446205,"I","s"
"426","21122","664","2015",7.17341987284225,"I","s"
"426","21123","664","2015",2.81787144921248,"I","s"
"426","21124","664","2015",0.229528700150982,"I","s"
"426","21151","664","2015",4.42579171734617,"I","s"
"426","21153","664","2015",0.690378021109997,"I","s"
"426","21155","664","2015",1.55390269030194,"I","s"
"426","21156","664","2015",0.544660523012806,"I","s"
"426","21160.01","664","2015",5.60746129994597,"I","s"
"426","21160.02","664","2015",0.125528637327426,"I","s"
"426","21160.03","664","2015",0.0170278132124857,"I","s"
"426","21170.02","664","2015",7.39244888886026,"I","s"
"426","21170.92","664","2015",1.66751020343686,"I","s"
"426","21181","664","2015",0.194171396205265,"I","s"
"426","21182","664","2015",0.01624458337622,"I","s"
"426","21183","664","2015",0.0450527948445527,"I","s"
"426","21184.02","664","2015",37.1433631020679,"I","s"
"426","21189.01","664","2015",1.1130989479889,"I","s"
"426","21313","664","2015",0.0767041328055083,"I","s"
"426","21319.01","664","2015",0.00503912141348288,"I","s"
"426","21321","664","2015",0.0000855108523771115,"I","s"
"426","21329","664","2015",0.221135830271789,"I","s"
"426","21340","664","2015",0.0584560606456118,"I","s"
"426","21392","664","2015",2.8599943468563,"I","s"
"426","21393.01","664","2015",0.131136648038959,"I","s"
"426","21393.90","664","2015",0.356289227219136,"I","s"
"426","21397.01","664","2015",0.00201145769007789,"I","s"
"426","21399.01","664","2015",0.016083913368855,"I","s"
"426","21399.02","664","2015",0.00403536475425187,"I","s"
"426","21399.03","664","2015",0.00165616770080421,"I","s"
"426","21411","664","2015",0.0347091244468413,"I","s"
"426","21412","664","2015",0.012509028616185,"I","s"
"426","21419.01","664","2015",0.0119476010798843,"I","s"
"426","21419.02","664","2015",0.0596644487267635,"I","s"
"426","21419.99","664","2015",0,"I","s"
"426","21422","664","2015",0.0159188360794627,"I","s"
"426","21423","664","2015",0.00024681612487365,"I","s"
"426","21424","664","2015",0.00210625695181259,"I","s"
"426","21429.02","664","2015",0.00506407171187834,"I","s"
"426","21429.07","664","2015",0.367924978728788,"I","s"
"426","21431.01","664","2015",0.286895526974866,"I","s"
"426","21431.02","664","2015",0.539941203283088,"I","s"
"426","21432","664","2015",0.00107325961135722,"I","s"
"426","21432.01","664","2015",0.332674266960909,"I","s"
"426","21433.01","664","2015",0.0770943904953089,"I","s"
"426","21434","664","2015",0.0805061670461752,"I","s"
"426","21435.01","664","2015",0.0000259172552391059,"I","s"
"426","21435.02","664","2015",0.0934962594518347,"I","s"
"426","21439.03","664","2015",0.00528942576877959,"I","s"
"426","21439.04","664","2015",0.00259172552391059,"I","s"
"426","21439.9","664","2015",0.932607774722904,"I","s"
"426","21491","664","2015",0.00194049805417672,"I","s"
"426","21495.01","664","2015",3.36628808624781,"I","s"
"426","21511.01","664","2015",3.62959456592384,"I","s"
"426","21511.03","664","2015",0.0499803098075443,"I","s"
"426","21512","664","2015",4.72869695670478,"I","s"
"426","21514","664","2015",6.07832363565854,"I","s"
"426","21515","664","2015",0.52216846401408,"I","s"
"426","21521","664","2015",0.0211825513145255,"I","s"
"426","2161","664","2015",31.7242367263312,"I","s"
"426","2162","664","2015",0.0396333417589494,"I","s"
"426","21631.01","664","2015",46.2292038928383,"I","s"
"426","21641.01","664","2015",2.87272359507707,"I","s"
"426","2165","664","2015",1.09209393120057,"I","s"
"426","2166","664","2015",0.00262374913504926,"I","s"
"426","2167","664","2015",0.281116998006195,"I","s"
"426","2168","664","2015",32.9844642996373,"I","s"
"426","21691.02","664","2015",0.00575383582247645,"I","s"
"426","21691.04","664","2015",0.0149369577951489,"I","s"
"426","21691.07","664","2015",0.00579595390069697,"I","s"
"426","21691.12","664","2015",0.115206062678818,"I","s"
"426","21691.90","664","2015",7.66476844044744,"I","s"
"426","21700.01","664","2015",0.316941006770719,"I","s"
"426","21700.02","664","2015",6.77510812022154,"I","s"
"426","22110.02","664","2015",3.8272120629142,"I","s"
"426","22130.02","664","2015",0.00130254148132419,"I","s"
"426","22211","664","2015",2.8153684006607,"I","s"
"426","22212","664","2015",4.34253960971335,"I","s"
"426","22221.01","664","2015",0.00303169682385561,"I","s"
"426","22222.01","664","2015",0.0430261397379757,"I","s"
"426","22230.02","664","2015",2.26947169070305,"I","s"
"426","22241.01","664","2015",0.0723530613281866,"I","s"
"426","22241.02","664","2015",0.217564609124375,"I","s"
"426","22251.01","664","2015",0.756699479787827,"I","s"
"426","22251.04","664","2015",0.0802886082782356,"I","s"
"426","22260","664","2015",0.198011490351558,"I","s"
"426","22270","664","2015",0.660112905854075,"I","s"
"426","22290","664","2015",0.151441182661379,"I","s"
"426","0111","664","2015",152.746692367155,"I","s"
"426","0112","664","2015",1074.16036680658,"I","s"
"426","0114","664","2015",21.8437881088905,"I","s"
"426","23120.90","664","2015",5.85211244576851,"I","s"
"426","23140.03","664","2015",44.8702255899837,"I","s"
"426","0115","664","2015",1.04887011668854,"I","s"
"426","0117","664","2015",0.794238694605137,"I","s"
"426","23140.08","664","2015",2.24680384264718,"I","s"
"426","23161.02","664","2015",24.2430428686902,"I","s"
"426","23161.03","664","2015",10.3775534111445,"I","s"
"426","23162","664","2015",2.16218128382065,"I","s"
"426","23170.03","664","2015",0.07966849600352,"I","s"
"426","23170.04","664","2015",0.0180525687689231,"I","s"
"426","23180","664","2015",0.962529636154923,"I","s"
"426","23210.01","664","2015",0.00156212737261804,"I","s"
"426","23210.03","664","2015",0.00582668302895287,"I","s"
"426","23210.04","664","2015",0.2490823368992,"I","s"
"426","23210.05","664","2015",9.08967121197675,"I","s"
"426","23220.02","664","2015",0.000905247865695474,"I","s"
"426","23230.01","664","2015",0.000254470548999479,"I","s"
"426","23490.01","664","2015",0.00404400878606825,"I","s"
"426","2351f","664","2015",63.2604584484419,"I","s"
"426","23520","664","2015",15.047590182679,"I","s"
"426","23530","664","2015",0.0125481161673027,"I","s"
"426","23540","664","2015",0.179017948384636,"I","s"
"426","23620","664","2015",0.00184001421093306,"I","s"
"426","23670.01","664","2015",3.79105328778035,"I","s"
"426","23670.02","664","2015",0.00818091728698609,"I","s"
"426","23710","664","2015",3.09385186771154,"I","s"
"426","23911","664","2015",0.171187594349849,"I","s"
"426","23912.01","664","2015",0.000209629162059354,"I","s"
"426","23912.02","664","2015",0.0501032718826163,"I","s"
"426","23991.01","664","2015",0.192310409913646,"I","s"
"426","23991.02","664","2015",0.00672369874374921,"I","s"
"426","23991.03","664","2015",0.0241093005682411,"I","s"
"426","23991.04","664","2015",0.0377308825477141,"I","s"
"426","23993.01","664","2015",0.000926823187902388,"I","s"
"426","23993.02","664","2015",0.267719558393491,"I","s"
"426","23993.03","664","2015",0.0120782126323454,"I","s"
"426","23995.01","664","2015",0.0717241410373337,"I","s"
"426","23995.03","664","2015",3.40075788165101,"I","s"
"426","23999.02","664","2015",3.23136387483924,"I","s"
"426","2413","664","2015",6.73238800221219,"I","s"
"426","24212.02","664","2015",0.817616787146662,"I","s"
"426","24220","664","2015",0.00638021635457602,"I","s"
"426","24230.03","664","2015",2.37618533271811,"I","s"
"426","24310.01","664","2015",29.0773612039985,"I","s"
"426","24310.04","664","2015",1.77736144769035,"I","s"
"426","24490","664","2015",10.4972433137474,"I","s"
"426","34550","664","2015",0.334670690060231,"I","s"
"426","F0020","664","2015",0.406442747558274,"I","s"
"426","F0235","664","2015",0.175529738789945,"I","s"
"426","F0262","664","2015",0.0114050661723827,"I","s"
"426","F0473","664","2015",0.567922451922674,"I","s"
"426","F0475","664","2015",0.407922602602877,"I","s"
"426","F0623","664","2015",0.0107019721685594,"I","s"
"426","F0665","664","2015",1.01393463174518,"I","s"
"426","F0875","664","2015",0.50245198669553,"I","s"
"426","F1042","664","2015",1.04327112859039,"I","s"
"426","F1061","664","2015",0.995591082425361,"I","s"
"426","F1172","664","2015",0,"I","s"
"426","F1232","664","2015",3.36240535033312,"I","s"
"426","F1243","664","2015",1.17127723976285,"I","s"
"426","F1275","664","2015",0.0790341473200473,"I","s"
"426","0116","664","2016",0.0846424125399659,"I","s"
"426","0118","664","2016",0.571122958043312,"I","s"
"426","01192","664","2016",0.0279200790664627,"I","s"
"426","01211","664","2016",0.0109757502156978,"I","s"
"426","01212","664","2016",0.927921374070039,"I","s"
"426","01213","664","2016",0.123268207907822,"I","s"
"426","01214","664","2016",0.0257139747591071,"I","s"
"426","01215","664","2016",0.0123727895803215,"I","s"
"426","01216","664","2016",0.00000749996113060268,"I","s"
"426","01221","664","2016",0.0992493316167613,"I","s"
"426","01229","664","2016",0.0126035960744699,"I","s"
"426","01231","664","2016",0.09889341397832,"I","s"
"426","01232","664","2016",0.0268674335445509,"I","s"
"426","01233","664","2016",0.00131937703563599,"I","s"
"426","01234","664","2016",1.05914445907643,"I","s"
"426","01235","664","2016",0.131729495936383,"I","s"
"426","01241.90","664","2016",0.776831157240787,"I","s"
"426","01242","664","2016",0.0830506023612043,"I","s"
"426","01243","664","2016",0.00316205177074507,"I","s"
"426","01251","664","2016",0.826210823624461,"I","s"
"426","01252","664","2016",0.180198992410057,"I","s"
"426","01253.01","664","2016",0.567281010619248,"I","s"
"426","01253.02","664","2016",0.00358794436803523,"I","s"
"426","01254","664","2016",0.014877738995257,"I","s"
"426","01270","664","2016",0.186663792470314,"I","s"
"426","01290.01","664","2016",0.00321501348186171,"I","s"
"426","01290.90","664","2016",9.2440936066908,"I","s"
"426","01311","664","2016",0.0590335801114611,"I","s"
"426","01312","664","2016",0.375317830335833,"I","s"
"426","01313","664","2016",1.83295070500085,"I","s"
"426","01314","664","2016",0.475666666130833,"I","s"
"426","01317","664","2016",0.00935029850604041,"I","s"
"426","01318","664","2016",0.014956098157053,"I","s"
"426","01319","664","2016",0.0695200854347424,"I","s"
"426","01321","664","2016",0.00794333949118036,"I","s"
"426","01322","664","2016",0.00923466278846317,"I","s"
"426","01323","664","2016",1.28938100660307,"I","s"
"426","01324","664","2016",0.0384219449068442,"I","s"
"426","01329","664","2016",0.0375319021944884,"I","s"
"426","01330","664","2016",0.17506398747702,"I","s"
"426","01341","664","2016",3.19000810075534,"I","s"
"426","01342.01","664","2016",0.460482399608963,"I","s"
"426","01342.02","664","2016",0.000795669744664261,"I","s"
"426","01343","664","2016",0.108479183164727,"I","s"
"426","01344.01","664","2016",0.000951644373550893,"I","s"
"426","01344.02","664","2016",0.0571758059818697,"I","s"
"426","01345","664","2016",0.0563088821697593,"I","s"
"426","01346","664","2016",0.0220547668715143,"I","s"
"426","01349.20","664","2016",0.128394396309906,"I","s"
"426","01352","664","2016",0.00807556617215577,"I","s"
"426","01354","664","2016",0.00397193929151833,"I","s"
"426","01355.90","664","2016",0.00636197050059013,"I","s"
"426","01356","664","2016",0.12350718707052,"I","s"
"426","01359.01","664","2016",0.00116524601859381,"I","s"
"426","01359.90","664","2016",7.41658878143931,"I","s"
"426","01371","664","2016",0.0178707160249671,"I","s"
"426","01372","664","2016",0.0291222796260457,"I","s"
"426","01373","664","2016",0.0000727820302062992,"I","s"
"426","01374","664","2016",0.000235762667022186,"I","s"
"426","01375","664","2016",0.00244808787835114,"I","s"
"426","01376","664","2016",0.00367045937249065,"I","s"
"426","01377","664","2016",0.00121328653607929,"I","s"
"426","01379.02","664","2016",0.000157085091238532,"I","s"
"426","01379.90","664","2016",0.062641900917103,"I","s"
"426","0141","664","2016",0.734017970045757,"I","s"
"426","0142","664","2016",0.062685110312507,"I","s"
"426","0143","664","2016",0.00177320325873311,"I","s"
"426","01441","664","2016",0.00125719371593277,"I","s"
"426","01442","664","2016",0.000589389293674314,"I","s"
"426","01443","664","2016",0.00533893958857183,"I","s"
"426","01444","664","2016",0.00440692635042028,"I","s"
"426","01445","664","2016",0.198563287332757,"I","s"
"426","01446","664","2016",0.0000807608983199328,"I","s"
"426","01448","664","2016",0.000312642361177063,"I","s"
"426","01449.01","664","2016",0.00160601019518893,"I","s"
"426","01460","664","2016",0.0283753031475416,"I","s"
"426","01491.02","664","2016",0.000258373558069137,"I","s"
"426","01510","664","2016",101.39776662149,"I","s"
"426","01520.02","664","2016",0.0297613233820303,"I","s"
"426","01530","664","2016",0.0252013195970705,"I","s"
"426","01540","664","2016",0.000307718492662647,"I","s"
